grid_size,grid_res,years,mu,p_spread,rho,n_repeats,x_lines,y_lines,initial_flammable_fraction,initial_num_flammable_clusters,initial_contagion,burned_fraction,num_fires,median_fire_size_ha,max_fire_size_ha,sd_fire_size_ha
101,500,1,0.002,0.7,0.2,3,[50],[50],0.2023,1242,27.39363982271542,0.0008,1,25.0,75.0,20.0
101,500,1,0.002,0.8,0.2,3,[50],[50],0.1967,1236,28.46059171866695,0.0014,1,50.0,200.0,65.95452979136459
101,500,1,0.002,0.8,0.2,3,[50],[50],0.1948,1237,28.93517556359846,0.0009,1,25.0,100.0,29.154759474226502
101,500,1,0.002,0.8,0.2,3,[50],[50],0.1986,1260,28.08562452129636,0.0009,1,50.0,75.0,18.708286933869708
101,500,1,0.002,0.9,0.2,3,[50],[50],0.195,1191,28.853395853724695,0.0015,1,50.0,150.0,44.721359549995796
101,500,1,0.002,0.9,0.2,3,[50],[50],0.195,1248,28.819354545011944,0.0025,1,100.0,175.0,31.622776601683793
101,500,1,0.002,0.9,0.2,3,[50],[50],0.1939,1251,29.149157500183897,0.0007,1,25.0,75.0,20.0
101,500,1,0.002,1,0.2,3,[50],[50],0.2029,1282,27.205458273913052,0.0016,1,50.0,125.0,36.742346141747674
101,500,1,0.002,1,0.2,3,[50],[50],0.203,1269,27.18849803455161,0.0016,1,75.0,150.0,43.01162633521314
101,500,1,0.002,1,0.2,3,[50],[50],0.1998,1240,27.8671666551908,0.0016,1,75.0,150.0,40.0
101,500,1,0.04,0.3,0.2,3,[50],[50],0.1967,1214,28.47821269089942,0.0127,1,25.0,225.0,23.318447632722037
101,500,1,0.04,0.3,0.2,3,[50],[50],0.1921,1244,29.42067043231653,0.0124,1,25.0,100.0,15.014099276457891
101,500,1,0.04,0.3,0.2,3,[50],[50],0.2021,1254,27.359013532941745,0.0126,1,25.0,150.0,18.069077619351816
101,500,1,0.04,0.4,0.2,3,[50],[50],0.1999,1224,27.823958238857905,0.0135,1,25.0,75.0,14.810173565991677
101,500,1,0.04,0.4,0.2,3,[50],[50],0.1957,1178,28.74677538697501,0.0144,1,25.0,175.0,24.355440870573457
101,500,1,0.04,0.4,0.2,3,[50],[50],0.198,1236,28.155081621795965,0.0139,1,25.0,100.0,16.189708342344385
101,500,1,0.04,0.5,0.2,3,[50],[50],0.1927,1250,29.257736326796312,0.0151,1,25.0,150.0,23.82750511488771
